"Sku","Title","Image","Url","Seller","Platform","Connect","Price"
"10736848","【AITC 艾格】KINGSMAN KP800_2TB NVMe M.2 2280 PCIe Gen 4x4 SSD 固態硬碟(讀：7500M/寫：6500M)","[https://i2.momoshop.com.tw/1702544825/goodsimg/0010/736/848/10736848_OR_m.webp, https://i4.momoshop.com.tw/1702544825/goodsimg/0010/736/848/10736848_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10736848","None","momo","DRAHI0-A900GI09H","null"
"12736399","【ADATA 威剛】XPG GAMMIX S60 Pro 2TB PCIe 4.0 [黑] 固態硬碟/五年保(台灣製)","[https://i1.momoshop.com.tw/1712915934/goodsimg/0012/736/399/12736399_OR_m.webp, https://i2.momoshop.com.tw/1712915934/goodsimg/0012/736/399/12736399_L_m.webp, https://i2.momoshop.com.tw/1712915934/goodsimg/0012/736/399/12736399_L1_m.webp, https://i2.momoshop.com.tw/1712915934/goodsimg/0012/736/399/12736399_L2_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12736399","None","momo","DRAH0V-A900HCSUL","null"
"TP00030510000127","【KIOXIA  鎧俠】Exceria G2 SSD M.2 2280 PCIe NVMe 1TB Gen3x4鎧俠 G2","[https://i5.momoshop.com.tw/1727111172/goodsimg/TP000/3051/0000/127/TP00030510000127_O_m.jpg, https://i5.momoshop.com.tw/1727111172/goodsimg/TP000/3051/0000/127/TP00030510000127_L_m.jpg, https://i5.momoshop.com.tw/1727111172/goodsimg/TP000/3051/0000/127/TP00030510000127_L1_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00030510000127","None","momo","DRAH5Z-A900FAB00","null"
"TP00007180000834","【MSI 微星】微星固態硬碟 SPATIUM M480 PRO PCIe 4.0 NVMe M.2 1TB/2TB SSD固態硬碟","[https://i5.momoshop.com.tw/1724347137/goodsimg/TP000/0718/0000/834/TP00007180000834_O_m.jpg, https://i5.momoshop.com.tw/1724347137/goodsimg/TP000/0718/0000/834/TP00007180000834_L_m.jpg, https://i5.momoshop.com.tw/1724347137/goodsimg/TP000/0718/0000/834/TP00007180000834_L1_m.jpg, https://i5.momoshop.com.tw/1724347137/goodsimg/TP000/0718/0000/834/TP00007180000834_L2_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00007180000834","None","momo","DRAHEY-A900GGHDV","null"
"TP00015930000202","【台灣現貨保固】1TB SSD(WD PC SN740 NVMe  GPD WIN Max2 steam deck)","[https://i5.momoshop.com.tw/1708414950/goodsimg/TP000/1593/0000/202/TP00015930000202_O_m.jpg, https://i5.momoshop.com.tw/1708414950/goodsimg/TP000/1593/0000/202/TP00015930000202_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00015930000202","None","momo","DSBC7E-A900H49P2","null"
"TP00030510000104","【KIOXIA  鎧俠】Exceria Pro SSD M.2 2280 PCIe NVMe 1TB Gen4x4鎧俠 Pro","[https://i5.momoshop.com.tw/1727111171/goodsimg/TP000/3051/0000/104/TP00030510000104_O_m.jpg, https://i5.momoshop.com.tw/1727111171/goodsimg/TP000/3051/0000/104/TP00030510000104_L_m.jpg, https://i5.momoshop.com.tw/1727111171/goodsimg/TP000/3051/0000/104/TP00030510000104_L1_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00030510000104","None","momo","DRAH5Z-A900FAAX4","null"
"TP00030510000154","【WD 威騰】WD 黑標 SN770 1TB NVMe M.2 PCIe SSDSN770 1TB","[https://i5.momoshop.com.tw/1727111174/goodsimg/TP000/3051/0000/154/TP00030510000154_O_m.jpg, https://i5.momoshop.com.tw/1727111174/goodsimg/TP000/3051/0000/154/TP00030510000154_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00030510000154","None","momo","DRAHAH-A900ES131","null"
"TP00027900000112","【Crucial 美光】P3 Plus Gen4 NVMe 1TB SSD 固態硬碟","[https://i5.momoshop.com.tw/1728565775/goodsimg/TP000/2790/0000/112/TP00027900000112_O_m.jpg, https://i5.momoshop.com.tw/1728565775/goodsimg/TP000/2790/0000/112/TP00027900000112_L_m.jpg, https://i5.momoshop.com.tw/1728565775/goodsimg/TP000/2790/0000/112/TP00027900000112_L1_m.jpg, https://i5.momoshop.com.tw/1728565775/goodsimg/TP000/2790/0000/112/TP00027900000112_L2_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00027900000112","None","momo","DSBC7E-A900HUNSG","null"
"TP00033780000023","SanDisk Extreme PRO 64GB microSDXC U3 V30 A2 4K 高速記憶卡(GoPro / 空拍機 適用)","[https://i5.momoshop.com.tw/1728680792/goodsimg/TP000/3378/0000/023/TP00033780000023_O_m.jpg, https://i5.momoshop.com.tw/1728680792/goodsimg/TP000/3378/0000/023/TP00033780000023_L_m.jpg, https://i5.momoshop.com.tw/1728680792/goodsimg/TP000/3378/0000/023/TP00033780000023_L1_m.jpg, https://i5.momoshop.com.tw/1728680792/goodsimg/TP000/3378/0000/023/TP00033780000023_L2_m.jpg, https://i5.momoshop.com.tw/1728680792/goodsimg/TP000/3378/0000/023/TP00033780000023_L3_m.jpg, https://i5.momoshop.com.tw/1728680792/goodsimg/TP000/3378/0000/023/TP00033780000023_L4_m.jpg, https://i5.momoshop.com.tw/1728680792/goodsimg/TP000/3378/0000/023/TP00033780000023_L5_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00033780000023","None","momo","DGCA05-A900F8U2N","null"
"10404520","【SanDisk 晟碟】64GB 200MB/s Extreme Pro microSDXC U3 V30 A2 記憶卡(平輸 附轉卡)","[https://i3.momoshop.com.tw/1692301820/goodsimg/0010/404/520/10404520_OR_m.webp, https://i1.momoshop.com.tw/1692301820/goodsimg/0010/404/520/10404520_L_m.webp, https://i1.momoshop.com.tw/1692301820/goodsimg/0010/404/520/10404520_L1_m.webp, https://i4.momoshop.com.tw/1692301820/goodsimg/0010/404/520/10404520_L2_m.webp, https://i4.momoshop.com.tw/1692301820/goodsimg/0010/404/520/10404520_L3_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10404520","None","momo","DGCA05-A900F8U2N","null"
"TP00027540000207","SanDisk 公司貨 Extreme PRO 記憶卡 microSDXC 黑卡 V30 A2 U3 4K TF 小卡 64G 128G 256G 512G 1TB","[https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/TP00027540000207_O_m.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/TP00027540000207_L_m.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/TP00027540000207_L1_m.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/TP00027540000207_L2_m.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/TP00027540000207_L3_m.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/TP00027540000207_L4_m.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/spec/TP00027540000207_01_001_L.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/spec/TP00027540000207_01_002_L.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/spec/TP00027540000207_01_003_L.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/spec/TP00027540000207_01_004_L.jpg, https://i5.momoshop.com.tw/1729200047/goodsimg/TP000/2754/0000/207/spec/TP00027540000207_01_005_L.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00027540000207","None","momo","DGCA05-A900F8U2N","null"
"TP00033780000363","SanDisk Extreme 512GB microSDXC U3 V30 4K 高速記憶卡(GoPro／行車記錄器／Switch 適用)","[https://i5.momoshop.com.tw/1729194759/goodsimg/TP000/3378/0000/363/TP00033780000363_O_m.jpg, https://i5.momoshop.com.tw/1729194759/goodsimg/TP000/3378/0000/363/TP00033780000363_L_m.jpg, https://i5.momoshop.com.tw/1729194759/goodsimg/TP000/3378/0000/363/TP00033780000363_L1_m.jpg, https://i5.momoshop.com.tw/1729194759/goodsimg/TP000/3378/0000/363/TP00033780000363_L2_m.jpg, https://i5.momoshop.com.tw/1729194759/goodsimg/TP000/3378/0000/363/TP00033780000363_L3_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00033780000363","None","momo","DGAGCT-A900FB5AY","null"
"TP00033780000361","SanDisk Extreme 256GB microSDXC U3 V30 4K 高速記憶卡(GoPro／行車記錄器／Switch 適用)","[https://i5.momoshop.com.tw/1728989230/goodsimg/TP000/3378/0000/361/TP00033780000361_O_m.jpg, https://i5.momoshop.com.tw/1728989230/goodsimg/TP000/3378/0000/361/TP00033780000361_L_m.jpg, https://i5.momoshop.com.tw/1728989230/goodsimg/TP000/3378/0000/361/TP00033780000361_L1_m.jpg, https://i5.momoshop.com.tw/1728989230/goodsimg/TP000/3378/0000/361/TP00033780000361_L2_m.jpg, https://i5.momoshop.com.tw/1728989230/goodsimg/TP000/3378/0000/361/TP00033780000361_L3_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00033780000361","None","momo","DGCA07-A900FDG8N","null"
"TP00033780000026","SanDisk Extreme PRO 512GB microSDXC U3 V30 A2 4K 高速記憶卡(GoPro / 空拍機 適用)","[https://i5.momoshop.com.tw/1729194800/goodsimg/TP000/3378/0000/026/TP00033780000026_O_m.jpg, https://i5.momoshop.com.tw/1729194800/goodsimg/TP000/3378/0000/026/TP00033780000026_L_m.jpg, https://i5.momoshop.com.tw/1729194800/goodsimg/TP000/3378/0000/026/TP00033780000026_L1_m.jpg, https://i5.momoshop.com.tw/1729194800/goodsimg/TP000/3378/0000/026/TP00033780000026_L2_m.jpg, https://i5.momoshop.com.tw/1729194800/goodsimg/TP000/3378/0000/026/TP00033780000026_L3_m.jpg, https://i5.momoshop.com.tw/1729194800/goodsimg/TP000/3378/0000/026/TP00033780000026_L4_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00033780000026","None","momo","DGCA05-A900FBHH3","null"
"TP00033780000025","SanDisk Extreme PRO 256GB microSDXC U3 V30 A2 4K 高速記憶卡(GoPro / 空拍機 適用)","[https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/TP00033780000025_O_m.jpg, https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/TP00033780000025_L_m.jpg, https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/TP00033780000025_L1_m.jpg, https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/TP00033780000025_L2_m.jpg, https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/TP00033780000025_L3_m.jpg, https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/TP00033780000025_L4_m.jpg, https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/TP00033780000025_L5_m.jpg, https://i5.momoshop.com.tw/1728908090/goodsimg/TP000/3378/0000/025/spec/TP00033780000025_01_001_L.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00033780000025","None","momo","DGAGCT-A900FB5CZ","null"
"11693114","【SanDisk 晟碟】512GB Extreme Pro microSDXC 200MB/s 4K U3 A2 V30 記憶卡","[https://i3.momoshop.com.tw/1692565557/goodsimg/0011/693/114/11693114_OR_m.webp, https://i2.momoshop.com.tw/1692565557/goodsimg/0011/693/114/11693114_L_m.webp, https://i4.momoshop.com.tw/1692565557/goodsimg/0011/693/114/11693114_L1_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11693114","None","momo","DGAGCT-A900FM125","null"
"10438034","【SanDisk 晟碟】128GB 200MB/s Extreme Pro microSDXC U3 V30 A2 記憶卡(平輸 附轉卡)","[https://i3.momoshop.com.tw/1692370268/goodsimg/0010/438/034/10438034_OR_m.webp, https://i1.momoshop.com.tw/1692370268/goodsimg/0010/438/034/10438034_L_m.webp, https://i1.momoshop.com.tw/1692370268/goodsimg/0010/438/034/10438034_L1_m.webp, https://i2.momoshop.com.tw/1692370268/goodsimg/0010/438/034/10438034_L2_m.webp, https://i1.momoshop.com.tw/1692370268/goodsimg/0010/438/034/10438034_L3_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10438034","None","momo","DGAGCT-A900FN0DP","null"
"TP00002460000731","【Intel 英特爾】《自MO價》i7-12700K+華碩 ROG STRIX Z790-A GAMING WIFI D4 ATX主機板","[https://i5.momoshop.com.tw/1729157995/goodsimg/TP000/0246/0000/731/TP00002460000731_O_m.jpg, https://i5.momoshop.com.tw/1729157995/goodsimg/TP000/0246/0000/731/TP00002460000731_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460000731","None","momo","DSBC0B-A900HHP60","null"
"TP00002460000695","【Intel 英特爾】⟪自MO價⟫ i7-12700K+華碩 PRIME Z790M-PLUS-CSM D5 M-ATX主機板","[https://i5.momoshop.com.tw/1729097987/goodsimg/TP000/0246/0000/695/TP00002460000695_O_m.jpg, https://i5.momoshop.com.tw/1729097987/goodsimg/TP000/0246/0000/695/TP00002460000695_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460000695","None","momo","DSBC0B-A900HMGRE","null"
"TP00027900000027","【Intel 英特爾】CORE i7-14700K 二十核心 中央處理器(盒裝/無風扇)","[https://i5.momoshop.com.tw/1727707304/goodsimg/TP000/2790/0000/027/TP00027900000027_O_m.jpg, https://i5.momoshop.com.tw/1727707304/goodsimg/TP000/2790/0000/027/TP00027900000027_L_m.jpg, https://i5.momoshop.com.tw/1727707304/goodsimg/TP000/2790/0000/027/TP00027900000027_L1_m.jpg, https://i5.momoshop.com.tw/1727707304/goodsimg/TP000/2790/0000/027/TP00027900000027_L2_m.jpg, https://i5.momoshop.com.tw/1727707304/goodsimg/TP000/2790/0000/027/spec/TP00027900000027_01_000_L.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00027900000027","None","momo","DRAI63-A900GPGWU","null"
"13160570","【Intel 英特爾】Intel Core I5 12400中央處理器 盒裝(六核心)","[https://i1.momoshop.com.tw/1724216719/goodsimg/0013/160/570/13160570_OR_m.webp, https://i2.momoshop.com.tw/1724216719/goodsimg/0013/160/570/13160570_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13160570","None","momo","DRAI3X-A900HFNXG","null"
"13160572","【Intel 英特爾】Intel Core I5 12400F中央處理器 盒裝(六核心)","[https://i3.momoshop.com.tw/1724216719/goodsimg/0013/160/572/13160572_OR_m.webp, https://i4.momoshop.com.tw/1724216719/goodsimg/0013/160/572/13160572_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13160572","None","momo","DRAI63-A900H2GU5","null"
"13160582","【Intel 英特爾】Intel Core I7 14700F中央處理器 盒裝(二十核心)","[https://i3.momoshop.com.tw/1724216762/goodsimg/0013/160/582/13160582_OR_m.webp, https://i3.momoshop.com.tw/1724216762/goodsimg/0013/160/582/13160582_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13160582","None","momo","DRAI02-A900HFO9E","null"
"13160579","【Intel 英特爾】Intel Core I5 14500中央處理器 盒裝(十四核心)","[https://i3.momoshop.com.tw/1724216719/goodsimg/0013/160/579/13160579_OR_m.webp, https://i1.momoshop.com.tw/1724216719/goodsimg/0013/160/579/13160579_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13160579","None","momo","DRAI63-A900H2GTK","null"
"11244192","【AMD 超微】Ryzen R7-7800X 3D 8核心 CPU中央處理器 黑神話悟空適用","[https://i3.momoshop.com.tw/1725599342/goodsimg/0011/244/192/11244192_OR_m.webp, https://i2.momoshop.com.tw/1725599342/goodsimg/0011/244/192/11244192_L_m.webp, https://i1.momoshop.com.tw/1725599342/goodsimg/0011/244/192/11244192_L1_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11244192","None","momo","DRAI08-A900H4FT3","null"
"TP00002460001343","【AMD 超微】Ryzen 5 8600G 6核/12緒 處理器《4.3GHz/22M/65W/AM5/Radeon 760M/Ryzen AI》","[https://i5.momoshop.com.tw/1728139925/goodsimg/TP000/0246/0001/343/TP00002460001343_O_m.jpg, https://i5.momoshop.com.tw/1728139925/goodsimg/TP000/0246/0001/343/TP00002460001343_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460001343","None","momo","DSBC0B-A900H5EMV","null"
"12494322","【AMD 超微】Ryzen 5-8600G 六核心處理器(4.3GHz)","[https://i1.momoshop.com.tw/1713428768/goodsimg/0012/494/322/12494322_OR_m.webp, https://i2.momoshop.com.tw/1713428768/goodsimg/0012/494/322/12494322_L_m.webp, https://i1.momoshop.com.tw/1713428768/goodsimg/0012/494/322/12494322_L1_m.webp, https://i4.momoshop.com.tw/1713428768/goodsimg/0012/494/322/12494322_L2_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12494322","None","momo","DSBC0B-A900H5EMV","null"
"TP00002460001292","【AMD 超微】Ryzen 5 5600GT 6核/12緒 處理器《3.6GHz/19M/65W/AM4》","[https://i5.momoshop.com.tw/1728143749/goodsimg/TP000/0246/0001/292/TP00002460001292_O_m.jpg, https://i5.momoshop.com.tw/1728143749/goodsimg/TP000/0246/0001/292/TP00002460001292_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460001292","None","momo","DSBC0B-A900H5EFP","null"
"TP00025660000497","【AMD 超微】AMD超微 MD Ryzen 5-5600GT(6核/12緒/AM4/有內顯/含風扇)","[https://i5.momoshop.com.tw/1727456539/goodsimg/TP000/2566/0000/497/TP00025660000497_O_m.jpg, https://i5.momoshop.com.tw/1727456539/goodsimg/TP000/2566/0000/497/TP00025660000497_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00025660000497","None","momo","DSBC0B-A900H5EFP","null"
"TP00002460001291","【AMD 超微】Ryzen 5 5500GT 6核/12緒 處理器《3.6GHz/19M/65W/AM4》","[https://i5.momoshop.com.tw/1728143749/goodsimg/TP000/0246/0001/291/TP00002460001291_O_m.jpg, https://i5.momoshop.com.tw/1728143749/goodsimg/TP000/0246/0001/291/TP00002460001291_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460001291","None","momo","DSBC0B-A900H5EFN","null"
"TP00014390002052","【AMD 超微】Ryzen 5-5500GT 六核心處理器","[https://i5.momoshop.com.tw/1728646990/goodsimg/TP000/1439/0002/052/TP00014390002052_O_m.jpg, https://i5.momoshop.com.tw/1728646990/goodsimg/TP000/1439/0002/052/TP00014390002052_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00014390002052","None","momo","DSBC0B-A900H5EFN","null"
"TP00002460001357","【AMD 超微】Ryzen 7 8700G 8核/16緒 處理器《4.2GHz/24M/65W/AM5/Radeon 780M/Ryzen AI》","[https://i5.momoshop.com.tw/1728139925/goodsimg/TP000/0246/0001/357/TP00002460001357_O_m.jpg, https://i5.momoshop.com.tw/1728139925/goodsimg/TP000/0246/0001/357/TP00002460001357_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460001357","None","momo","DSBC0B-A900H5EGE","null"
"TP00002230000664","【Acer 宏碁】AMD 8核 Ryzen7 8700G 4.2GHz","[https://i5.momoshop.com.tw/1728999895/goodsimg/TP000/0223/0000/664/TP00002230000664_O_m.jpg, https://i5.momoshop.com.tw/1728999895/goodsimg/TP000/0223/0000/664/TP00002230000664_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002230000664","None","momo","DSBC0B-A900H5EGE","null"
"12494325","【AMD 超微】Ryzen 7-8700G 八核心處理器(4.2GHz)","[https://i2.momoshop.com.tw/1713429260/goodsimg/0012/494/325/12494325_OR_m.webp, https://i2.momoshop.com.tw/1713429260/goodsimg/0012/494/325/12494325_L_m.webp, https://i1.momoshop.com.tw/1713429260/goodsimg/0012/494/325/12494325_L1_m.webp, https://i1.momoshop.com.tw/1713429260/goodsimg/0012/494/325/12494325_L2_m.webp, https://i2.momoshop.com.tw/1713429260/goodsimg/0012/494/325/12494325_L3_m.webp, https://i3.momoshop.com.tw/1713429260/goodsimg/0012/494/325/12494325_L4_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12494325","None","momo","DSBC0B-A900H5EGE","null"
"10594094","【AMD 超微】Ryzen R5-7600X 6核心 CPU中央處理器","[https://i1.momoshop.com.tw/1692386977/goodsimg/0010/594/094/10594094_OR_m.webp, https://i4.momoshop.com.tw/1692386977/goodsimg/0010/594/094/10594094_L_m.webp, https://i1.momoshop.com.tw/1692386977/goodsimg/0010/594/094/10594094_L1_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10594094","None","momo","DRAI05-A900FIAO3","null"
"TP00002460001333","【AMD 超微】Ryzen 5 7600X 6核/12緒 處理器《4.7GHz/38M/105W/AM5》","[https://i5.momoshop.com.tw/1728139925/goodsimg/TP000/0246/0001/333/TP00002460001333_O_m.jpg, https://i5.momoshop.com.tw/1728139925/goodsimg/TP000/0246/0001/333/TP00002460001333_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460001333","None","momo","DRAI05-A900FIAO3","null"
"13100104","【AMD 超微】Ryzen 5-9600X 6核心處理器(3.9 GHz)","[https://i2.momoshop.com.tw/1722575014/goodsimg/0013/100/104/13100104_OR_m.webp, https://i1.momoshop.com.tw/1722575014/goodsimg/0013/100/104/13100104_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13100104","None","momo","DRAI7E-A900HP6MO","null"
"TP00002460001434","【AMD 超微】Ryzen 5 9600X 6核/12緒 處理器《3.9GHz/38M/65W/AM5》","[https://i5.momoshop.com.tw/1728132248/goodsimg/TP000/0246/0001/434/TP00002460001434_O_m.jpg, https://i5.momoshop.com.tw/1728132248/goodsimg/TP000/0246/0001/434/TP00002460001434_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002460001434","None","momo","DRAI7E-A900HP6MO","null"
"TP00002230001043","【AMD 超微】AMD 6核 Ryzen5 9600X 3.9GHz","[https://i5.momoshop.com.tw/1727766171/goodsimg/TP000/0223/0001/043/TP00002230001043_O_m.jpg, https://i5.momoshop.com.tw/1727766171/goodsimg/TP000/0223/0001/043/TP00002230001043_L_m.jpg]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=TP00002230001043","None","momo","DRAI7E-A900HP6MO","null"
"7667886","【Logitech G】G102 炫彩遊戲有線滑鼠(黑)","[https://i4.momoshop.com.tw/1692887209/goodsimg/0007/667/886/7667886_OR_m.webp, https://i3.momoshop.com.tw/1692887209/goodsimg/0007/667/886/7667886_L_m.webp, https://i1.momoshop.com.tw/1692887209/goodsimg/0007/667/886/7667886_L1_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7667886","None","momo","DCBE2G-A900BIFE8","null"
"9949644","【Logitech G】G102 炫彩遊戲滑鼠(紫)","[https://i2.momoshop.com.tw/1693171194/goodsimg/0009/949/644/9949644_OR_m.webp, https://i4.momoshop.com.tw/1693171194/goodsimg/0009/949/644/9949644_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9949644","None","momo","DCBE2G-A900B8IU2","null"
"7705615","【Logitech G】G102 炫彩遊戲有線滑鼠(白)","[https://i2.momoshop.com.tw/1692888109/goodsimg/0007/705/615/7705615_OR_m.webp, https://i1.momoshop.com.tw/1692888109/goodsimg/0007/705/615/7705615_L_m.webp, https://i2.momoshop.com.tw/1692888109/goodsimg/0007/705/615/7705615_L1_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7705615","None","momo","DSAR1L-A900HO8RP","null"
"9949643","【Logitech G】G102 炫彩遊戲有線滑鼠(藍)","[https://i3.momoshop.com.tw/1693171187/goodsimg/0009/949/643/9949643_OR_m.webp, https://i4.momoshop.com.tw/1693171187/goodsimg/0009/949/643/9949643_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9949643","None","momo","DCBE2G-A900B8IU3","null"
"11804671","【Logitech G】G304 LIGHTSPEED 無線電競滑鼠(白色)","[https://i1.momoshop.com.tw/1719213103/goodsimg/0011/804/671/11804671_OR_m.webp, https://i4.momoshop.com.tw/1719213103/goodsimg/0011/804/671/11804671_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11804671","None","momo","DCAN8M-A900BAXW0","null"
"11918096","【Logitech G】G304 LIGHTSPEED 無線電競滑鼠(紫色)","[https://i1.momoshop.com.tw/1719212841/goodsimg/0011/918/096/11918096_OR_m.webp, https://i4.momoshop.com.tw/1719212841/goodsimg/0011/918/096/11918096_L_m.webp]","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11918096","None","momo","DCBE2G-A900BXE4L","null"
